Event,Tm,J1,J2,St,S,n,Q
J1,322.5368512427053,326.00564905018047,321.05482066589786,323.0031422077569,1,178,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1"
E,323.0031422077569,326.00564905018047,321.05482066589786,323.0031422077569,1,179,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1"
J1,324.3425158110114,324.468452551077,321.05482066589786,325.43464093675345,1,178,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1"
J1,324.4630713881147,325.62669027229356,321.05482066589786,325.43464093675345,1,179,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1"
E,325.43464093675345,325.62669027229356,321.05482066589786,325.43464093675345,1,180,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1"
J1,326.26788183065986,327.7549889833262,321.05482066589786,327.70488004821016,1,179,"J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1"
E,327.70488004821016,327.7549889833262,321.05482066589786,327.70488004821016,1,180,"J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1"
J1,329.3667307588517,332.17366831779617,321.05482066589786,330.258396523051,1,179,"J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1"
J1,329.8406423305649,330.4246762601151,321.05482066589786,330.258396523051,1,180,"J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1"
J2,330.10765726477746,330.4246762601151,339.24229436011,330.258396523051,1,181,"J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1"
E,330.258396523051,330.4246762601151,339.24229436011,330.258396523051,1,182,"J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2"
E,332.8566768806264,330.4246762601151,339.24229436011,332.8566768806264,1,181,"J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2"
J1,334.3395912360604,337.0370461669828,339.24229436011,334.772324526888,1,180,"J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2"
E,334.772324526888,337.0370461669828,339.24229436011,334.772324526888,1,181,"J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1"
E,336.5395592154651,337.0370461669828,339.24229436011,336.5395592154651,1,180,"J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1"
J2,337.84132758849245,337.0370461669828,342.5295560982272,338.6630959642698,1,179,"J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1"
E,338.6630959642698,337.0370461669828,342.5295560982272,338.6630959642698,1,180,"J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2"
J1,339.0435524521009,340.3735586088319,342.5295560982272,340.66482914968174,1,179,"J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2"
J1,339.78012875829734,340.37815483668703,342.5295560982272,340.66482914968174,1,180,"J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1"
E,340.66482914968174,340.37815483668703,342.5295560982272,340.66482914968174,1,181,"J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1"
E,343.51341981933354,340.37815483668703,342.5295560982272,343.51341981933354,1,180,"J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1"
J1,344.7024229876075,345.26963820636917,342.5295560982272,345.9094379500174,1,179,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1"
J1,345.1276223399322,348.8687620461211,342.5295560982272,345.9094379500174,1,180,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1"
E,345.9094379500174,348.8687620461211,342.5295560982272,345.9094379500174,1,181,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1"
